频率 (Hz),幅度
0.0,1300672.4712753296
0.08643042350907519,889.5329988881006
0.17286084701815038,429.2779545742527
0.25929127052722556,115.28230503505316
0.34572169403630076,231.2953000862278
0.43215211754537597,117.49117142104315
0.5185825410544511,79.03777681514426
0.6050129645635264,98.48465610822599
0.6914433880726015,220.83427271734797
0.7778738115816767,46.04241040598328
0.8643042350907519,148.46005741395604
0.9507346585998271,94.51091955181106
1.0371650821089022,89.54924908831686
1.1235955056179774,97.91838521191558
1.2100259291270528,63.91828218109514
1.296456352636128,32.31951588676388
1.382886776145203,121.41023129357112
1.4693171996542782,11.746628818538989
1.5557476231633534,6.282699951237331
1.6421780466724287,18.684604019966777
1.7286084701815039,120.23030769842295
1.815038893690579,92.10127321105699
1.9014693171996542,73.45454789476744
1.9878997407087293,133.0022911968147
2.0743301642178045,11.83129234838565
2.16076058772688,83.31746686163648
2.2471910112359548,33.47993672232921
2.33362143474503,92.91509214112061
2.4200518582541055,34.895640714678194
2.5064822817631804,35.215301457073046
2.592912705272256,53.00399536907006
2.6793431287813307,56.24330338284157
2.765773552290406,37.08696603450743
2.8522039757994815,38.61803102875888
2.9386343993085564,63.18591161646713
3.025064822817632,36.59852541345641
3.1114952463267067,8.884391537360859
3.197925669835782,34.87869145810927
3.2843560933448575,21.504702959368935
3.3707865168539324,29.391165233497972
3.4572169403630078,111.17858620977815
3.5436473638720827,34.931832561237925
3.630077787381158,16.161030587345937
3.7165082108902334,24.16530781765114
3.8029386343993083,33.237739812338496
3.8893690579083837,81.11770174895454
3.9757994814174586,44.608164720851505
4.062229904926534,27.47395416028328
4.148660328435609,35.10879912245115
4.235090751944685,48.20971674270277
4.32152117545376,35.500443262348504
4.407951598962835,39.63920599820726
4.4943820224719095,25.693429109918192
4.580812445980985,54.70290182772155
4.66724286949006,23.747183543733076
4.753673292999135,12.511675995950306
4.840103716508211,29.38833609575772
4.926534140017286,39.0249904107596
5.012964563526361,54.10598412193184
5.099394987035437,31.75018701292963
5.185825410544512,13.258212377824853
5.2722558340535866,35.58709022726311
5.3586862575626615,10.517938240146599
5.445116681071737,17.910876040280225
5.531547104580812,18.53065551710872
5.617977528089887,46.32266243212038
5.704407951598963,40.36770658367292
5.790838375108038,11.958945893511048
5.877268798617113,32.09446854806234
5.963699222126188,23.870572090729997
6.050129645635264,47.481250437290896
6.1365600691443385,45.90677226160171
6.222990492653413,21.560997990736485
6.309420916162489,30.279329596083276
6.395851339671564,6.356021794614162
6.482281763180639,37.098290055525304
6.568712186689715,29.734986169137077
6.65514261019879,11.122326315472597
6.741573033707865,8.627633712600806
6.82800345721694,16.049671279966876
6.9144338807260155,20.826853366732326
7.00086430423509,29.807999233006623
7.087294727744165,15.29601492155286
7.173725151253241,39.14703384673493
7.260155574762316,39.48150058183628
7.346585998271391,19.664291097771233
7.433016421780467,11.845003917127759
7.519446845289542,4.195038280612949
7.605877268798617,31.836933242423147
7.692307692307692,35.96058642867396
7.778738115816767,14.932283199538244
7.865168539325842,18.377867958448753
7.951598962834917,34.576021306734795
8.038029386343993,32.836062788573614
8.124459809853068,22.82063153655859
8.210890233362143,30.62404601325053
8.297320656871218,12.688995361189985
8.383751080380293,14.373784633632807
8.47018150388937,15.477585599466812
8.556611927398444,17.033717322340525
8.64304235090752,9.569783885330073
8.729472774416594,34.47317809618425
8.81590319792567,31.612017036148952
8.902333621434744,44.333521487134185
8.988764044943819,15.936636232988402
9.075194468452896,34.68662728580687
9.16162489196197,13.834521530320341
9.248055315471046,23.20535205464001
9.33448573898012,16.85899093765837
9.420916162489196,26.081888538476047
9.50734658599827,17.268200688498773
9.593777009507345,9.664532407308045
9.680207433016422,12.843086190846611
9.766637856525497,11.579869233603675
9.853068280034572,9.357267952794627
9.939498703543647,17.469104261347923
10.025929127052722,32.19993568664291
10.112359550561797,36.50140409188524
10.198789974070873,36.18897440003912
10.285220397579948,19.034589468794632
10.371650821089023,28.589433559829725
10.458081244598098,27.604606701577055
10.544511668107173,20.24193405338311
10.630942091616248,30.276727712304716
10.717372515125323,1.476194327066439
10.8038029386344,18.777228530686273
10.890233362143475,18.365448491449857
10.97666378565255,31.334157978517275
11.063094209161624,21.065181298906335
11.1495246326707,9.947221044941378
11.235955056179774,25.090218923645832
11.32238547968885,20.731362714436443
11.408815903197926,35.852247816396115
11.495246326707,3.1104638271066607
11.581676750216076,30.56530503247923
11.66810717372515,9.830343774606323
11.754537597234226,18.15898023194586
11.8409680207433,23.64736967126876
11.927398444252375,13.419530730851552
12.013828867761452,24.57837012798492
12.100259291270527,17.845546669265584
12.186689714779602,22.787647793881902
12.273120138288677,7.689681891856931
12.359550561797752,10.06455371339301
12.445980985306827,26.737472733092076
12.532411408815904,27.588963620110825
12.618841832324978,9.413322236873945
12.705272255834053,29.132907605709057
12.791702679343128,14.515938200824614
12.878133102852203,15.349749169361024
12.964563526361278,11.225259071807214
13.050993949870353,7.890040766059817
13.13742437337943,19.83623212801366
13.223854796888505,22.226378586176523
13.31028522039758,23.375221929080386
13.396715643906655,29.730571149348734
13.48314606741573,17.860255272528438
13.569576490924804,29.045135336709325
13.65600691443388,23.93794599540362
13.742437337942956,13.628435794978868
13.828867761452031,23.599306299858288
13.915298184961106,35.586342450918345
14.00172860847018,22.755143934243645
14.088159031979256,25.958008959981072
14.17458945548833,18.553261194866472
14.261019878997406,27.483922572726392
14.347450302506482,5.299969660271846
14.433880726015557,4.553209819443374
14.520311149524632,28.277679838991943
14.606741573033707,7.748926427459576
14.693171996542782,30.823595282607698
14.779602420051857,21.11799768032135
14.866032843560934,26.674096319488786
14.952463267070009,15.007819608052857
15.038893690579084,17.18655614936239
15.125324114088158,22.90827582462653
15.211754537597233,28.144478307256872
15.298184961106308,25.44470212878101
15.384615384615383,7.602289120222532
15.47104580812446,28.158561661293124
15.557476231633535,20.442653792370322
15.64390665514261,21.02457461824191
15.730337078651685,25.88333103142225
15.81676750216076,8.706365222120715
15.903197925669835,24.580344421388396
15.98962834917891,21.453255600227834
16.076058772687986,27.87455045972891
16.16248919619706,28.207814954703583
16.248919619706136,23.66401171036432
16.33535004321521,21.582407883133655
16.421780466724286,21.752341092520453
16.50821089023336,30.26947193116676
16.594641313742436,16.29221667756193
16.68107173725151,12.547375153288755
16.767502160760586,38.6592981578913
16.85393258426966,6.9421052946616495
16.94036300777874,20.22919451383651
17.026793431287814,21.161539245341494
17.11322385479689,13.500575870390115
17.199654278305964,4.298323820782101
17.28608470181504,22.497966794879204
17.372515125324114,38.28023441544386
17.45894554883319,6.176184277119592
17.545375972342264,22.50277953558323
17.63180639585134,18.129486064591514
17.718236819360413,2.950380576032216
17.80466724286949,9.638088102544854
17.891097666378563,16.319832464762964
17.977528089887638,19.077999994416178
18.063958513396717,18.130685540409015
18.15038893690579,21.541452331839764
18.236819360414867,29.202241700062924
18.32324978392394,21.96621232488316
18.409680207433016,19.00835620224651
18.49611063094209,8.130271180872654
18.582541054451166,21.966420920567444
18.66897147796024,14.566459580062093
18.755401901469316,21.928582510417755
18.84183232497839,24.699476926911863
18.928262748487466,17.91144849099323
19.01469317199654,13.109366136413302
19.101123595505616,29.13805268253619
19.18755401901469,4.417903304768725
19.27398444252377,14.844466940286049
19.360414866032844,12.580143317810794
19.44684528954192,5.501209147736237
19.533275713050994,29.82986740384792
19.61970613656007,17.533489398222112
19.706136560069144,6.421510532746267
19.79256698357822,25.69272299906101
19.878997407087294,13.60929870889046
