频率 (Hz),幅度
0.0,197112.6542816162
0.5552470849528041,15.67491871434473
1.1104941699056081,12.92175291135016
1.6657412548584123,11.484463950647706
2.2209883398112162,12.348426553015083
2.77623542476402,11.601047692006018
3.3314825097168246,10.489335088147016
3.8867295946696285,10.84443359818165
4.4419766796224325,10.552606642165356
4.997223764575237,12.621927561158651
5.55247084952804,10.593945904168704
6.107717934480845,12.899550038746296
6.662965019433649,11.177161420736905
7.218212104386453,13.662614438040483
7.773459189339257,12.70523870250453
8.328706274292061,14.16282415782262
8.883953359244865,14.145687669041653
9.439200444197668,15.366934287212093
9.994447529150474,16.312056431412344
10.549694614103277,16.415992203710356
11.10494169905608,19.637134803648557
11.660188784008886,20.981209245087754
12.21543586896169,22.447286508361653
12.770682953914493,26.458122183765237
13.325930038867298,29.64105616649441
13.881177123820102,37.48962601369609
14.436424208772905,48.984989016648655
14.991671293725709,75.1983092484651
15.546918378678514,141.72885337277853
16.10216546363132,175.10422591705196
16.657412548584123,128.15423009017505
17.212659633536926,56.144623101163646
17.76790671848973,37.128282997641065
18.323153803442533,25.023934104583173
18.878400888395337,20.285240385135236
19.43364797334814,16.162921331192415
19.988895058300947,15.021745486573446
20.54414214325375,11.008199994034173
21.099389228206554,10.38070605172091
21.654636313159358,8.475772442640109
22.20988339811216,7.335162002325829
22.765130483064965,4.773854961028429
23.320377568017772,5.539585141155075
23.875624652970576,6.251724092809203
24.43087173792338,2.8322487425664598
24.986118822876183,3.6747438459012622
25.541365907828986,2.0157739944126467
26.09661299278179,3.388583950192172
26.651860077734597,2.511785079855052
27.2071071626874,1.6901648095546127
27.762354247640204,2.048705345494353
28.317601332593007,1.4317061517363865
28.87284841754581,1.4694621414110427
29.428095502498614,1.8724630575369399
29.983342587451418,1.5844150145664382
30.538589672404225,2.3949803083381225
31.09383675735703,3.2529431771469937
31.64908384230983,3.065445257377535
32.20433092726264,2.707213479013032
32.75957801221544,3.746108428794193
33.314825097168246,2.526509732073216
33.87007218212105,2.344785271116381
34.42531926707385,0.31409664805079857
34.980566352026656,1.4226469322302409
35.53581343697946,0.7080246543115651
36.09106052193226,1.7119499337551989
36.64630760688507,0.6329495998096375
37.20155469183787,1.0183433884527735
37.756801776790674,1.1268139005162459
